"date","precip","temp","wind","radiance","humid","pressure"
2015-01-17,4.8,22.0666666666667,4.64166666666667,23.3833333333333,89.4125,969.8625
2015-01-18,0,21.8541666666667,4.36666666666667,23.1166666666667,81.9333333333333,971.479166666667
2015-01-19,1.2,23.0708333333333,4.64166666666667,25.8208333333333,84.6875,970.583333333333
2015-01-20,0,19.2458333333333,6.93333333333333,14.475,93.8041666666667,973.2125
2015-01-21,0,18.7166666666667,6.48333333333333,23.4166666666667,80.7291666666667,977.5375
2015-01-22,0,18.9708333333333,7.575,25.0041666666667,74.8291666666667,977.883333333333
2015-01-23,0,20.4083333333333,8.95833333333333,23.6333333333333,81.7375,974.2625
2015-01-24,0,21.9583333333333,5.4625,16.7375,79.9125,970.0875
2015-01-25,0.2,23.1083333333333,3.95833333333333,21.7625,79.0416666666667,968.595833333333
2015-01-26,0,25.0875,4.2375,23.1875,67.9125,968.75
2015-01-27,0,26.1041666666667,4.15416666666667,24.5125,75.0791666666667,968.15
2015-01-28,31,23.0916666666667,4.675,18.0666666666667,88.7791666666667,966.108333333333
2015-01-29,19.6,18.9166666666667,6.50833333333333,24.4875,82.8208333333333,970.491666666667
2015-01-30,0,17.2625,5.6375,25.8666666666667,77.525,976.333333333333
2015-01-31,0,19.6041666666667,7.8375,26.9958333333333,79.5875,975.45
2015-02-01,0,21.4875,6.8625,20.4041666666667,87.7583333333333,972.883333333333
2015-02-02,0,-74.1083333333333,-76.975,-78.2708333333333,-58.2916666666667,124.120833333333
2015-02-03,0,-99,-30.2166666666667,-99,-99,-99
2015-02-04,0,-99,-90.4291666666667,-99,-99,-99
2015-02-05,0,-99,-99,-99,-99,-99
2015-02-06,1.6,-99,-99,-99,-99,-99
2015-02-07,0,-99,-86.1875,-99,-99,-99
2015-02-08,0,-99,-35.8041666666667,-99,-99,-99
2015-02-09,0,-99,2.26666666666667,-99,-99,-99
2015-02-10,5,-99,-40.4041666666667,-99,-99,-99
2015-02-11,4.4,-99,-99,-99,-99,-99
2015-02-12,0,-99,-99,-99,-99,-99
2015-02-13,0,-99,-99,-99,-99,-99
2015-02-14,0,-99,-99,-99,-99,-99
2015-02-15,0,-99,-77.6333333333333,-99,-99,-99
2015-02-16,0,-99,0.258333333333333,-99,-99,-99
2015-02-17,0,-99,-86.0625,-99,-99,-99
2015-02-18,0,-99,-64.6291666666667,-99,-99,-99
2015-02-19,3.2,-99,-17.9916666666667,-99,-99,-99
2015-02-20,0.2,-99,-21.3291666666667,-99,-99,-99
2015-02-21,0,-99,-13.2291666666667,-99,-99,-99
2015-02-22,0,-99,-26.05,-99,-99,-99
2015-02-23,5.8,-99,-99,-99,-99,-99
2015-02-24,0,-99,-99,-99,-99,-99
2015-02-25,67.4,-53.0958333333333,-59.3791666666667,-59.1708333333333,-29.8083333333333,302.470833333333
2015-02-26,5.6,20.9375,2.67916666666667,7.96666666666667,96.0041666666667,969.404166666667
2015-02-27,0.4,20.825,5.72083333333333,18.7208333333333,87.0125,969.458333333333
2015-02-28,0,19.1416666666667,5.81666666666667,20.2916666666667,74.1208333333333,974.629166666667
2015-03-01,0,20.95,7.35,19.1333333333333,80.6416666666667,972.8625
2015-03-02,9.6,22.8833333333333,4.79583333333333,19.7916666666667,82.0833333333333,970.658333333333
2015-03-03,0,25.4166666666667,5.09166666666667,21.1958333333333,76.1375,970.329166666667
2015-03-04,3.6,23.2166666666667,4.05833333333333,11.7791666666667,88.9833333333333,969.266666666667
2015-03-05,0,22.3083333333333,4.80833333333333,18.8208333333333,87.8916666666667,970.708333333333
2015-03-06,0,20.7916666666667,5.72916666666667,21.675,82.9916666666667,972.3
2015-03-07,0,20.7375,6.8125,23.8708333333333,78.3791666666667,972.220833333333
2015-03-08,0,21.4416666666667,7.36666666666667,20.5458333333333,87.6,971.770833333333
2015-03-09,0,22.8916666666667,7.28333333333333,21.275,85.9958333333333,971.845833333333
2015-03-10,0,21.5791666666667,7.03333333333333,19.4291666666667,86.1375,971.9875
2015-03-11,0,20.5333333333333,4.51666666666667,22.3541666666667,83.1083333333333,970.866666666667
2015-03-12,0.4,20.6791666666667,4.09166666666667,21.6041666666667,81.9,969.829166666667
2015-03-13,0,21.3958333333333,5.40416666666667,22,82.5083333333333,969.3875
2015-03-14,0,23.7166666666667,4.42083333333333,22.1625,74.5291666666667,969.4125
2015-03-15,0,23.4083333333333,5.42083333333333,16.6416666666667,79.5125,970.845833333333
2015-03-16,0,22.0666666666667,5.44583333333333,21.5416666666667,79.5458333333333,973.041666666667
2015-03-17,0.2,20.7,4.9625,22.2791666666667,79.5791666666667,974.575
2015-03-18,0,20.2208333333333,6.82916666666667,21.8166666666667,79.6541666666667,974.7625
2015-03-19,0,21.875,7.26666666666667,19.3125,77.3833333333333,973.120833333333
2015-03-20,0,23.1875,5.21666666666667,16.1125,75.4375,968.6375
2015-03-21,0,17.5625,6.775,17.8958333333333,73.0083333333333,970.7
2015-03-22,0,14.1,4.92916666666667,18.675,73.3375,974.854166666667
2015-03-23,0,16.7791666666667,4.4125,13.5833333333333,80.7958333333333,976.7875
